"SASUMMARY State annual summary statistics: personal income, GDP, consumer spending, price indexes, and employment"
"SASUMMARY State annual summary statistics: personal income, GDP, consumer spending, price indexes, and employment"
State or DC
GeoFips,GeoName,LineCode,Description,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
45000,South Carolina,7,"  Personal consumption expenditures",74708.7,80120.3,85734.9,89205.2,92798.8,97641.0,104869.7,112568.8,119796.4,127725.5,132802.1,131213.5,137523.2,143267.1,146268.9,151499.5,158383.2,164635.0,171615.5,178743.4,186670.7,194674.0,195695.6,222946.9,244163.4
45000,South Carolina,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,
45000,South Carolina,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),40425,39578,39126,39851,40611,40249,41743,43675,44368,45728,46621,48799,51422,51875,49456
45000,South Carolina,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),35772,35342,35410,35546,35254,35780,36513,37377,37984,38759,39488,40466,40098,42061,42576
45000,South Carolina,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
45000,South Carolina,10,"  Per capita personal income 6",22900,23687,25025,25644,26122,26792,27892,29136,30789,32190,33110,31973,32747,34398,35794,35906,37735,39577,40732,42368,43804,46149,48772,52828,53618
45000,South Carolina,11,"  Per capita disposable personal income 7",20157,20831,22092,22689,23564,24360,25394,26271,27621,28805,29877,29460,30130,31353,32660,32432,34148,35575,36500,38061,39498,41386,43991,47130,47058
45000,South Carolina,12,"  Per capita personal consumption expenditures (PCE) 8",19062,20158,21305,21945,22591,23526,24904,26362,27490,28740,29323,28588,29678,30726,31114,31960,33050,33927,34947,35995,37178,38340,38134,42930,46220
45000,South Carolina,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,
45000,South Carolina,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),91.927,90.965,92.596,93.143,93.360,93.258,93.198,93.289,93.609,92.868,92.261,91.531,90.889,93.637,93.551
45000,South Carolina,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),81.971,80.887,83.812,86.440,88.257,89.323,90.515,90.769,92.003,92.868,94.150,94.747,95.102,102.065,108.559
45000,South Carolina,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,
45000,South Carolina,15,"  Total employment (number of jobs)",2191440,2240690,2279819,2256571,2248075,2263806,2305699,2356325,2418647,2482361,2472467,2367944,2357679,2427453,2453323,2500985,2564027,2636275,2700187,2759183,2843694,2882364,2825233,2938337,3067127
46000,South Dakota,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
46000,South Dakota,1,"  Real GDP (millions of chained 2017 dollars) 1",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),51615.1,51937.8,52360.1,52692.1,55140.4,54959.3
46000,South Dakota,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),43125.8,41638.2,41935.3,45296.1,43913.6,43823.6,45650.4,48212.1,48483.0,49372.8,48578.4,50606.3,55354.7,59849.6,60827.9
46000,South Dakota,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),32050.8,31961.5,32276.0,33268.1,33071.4,33631.9,34622.4,36376.1,37638.2,38660.8,37944.2,38372.3,38326.7,41937.9,43659.1
46000,South Dakota,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,
46000,South Dakota,4,"  Gross domestic product (GDP)",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),51615.1,53349.5,55007.4,56162.9,62607.1,68781.7
46000,South Dakota,5,"  Personal income",18102.9,18948.9,20201.2,20892.2,20898.5,22822.7,24553.2,26005.4,27393.1,30342.5,32676.8,31827.1,33682.9,36655.0,37469.6,37840.2,39607.1,41160.1,41551.5,42989.3,45144.0,48031.4,52793.3,58627.9,62028.3
46000,South Dakota,6,"  Disposable personal income",16420.2,17094.1,18266.5,18899.3,19180.8,21246.3,22859.7,24042.1,25093.1,27765.3,29962.8,29768.6,31445.9,33901.4,34448.0,34575.1,36056.8,37402.5,37742.2,39331.7,41600.0,44320.5,48651.2,53531.0,56082.3
46000,South Dakota,7,"  Personal consumption expenditures",13601.5,14515.8,15478.3,16210.3,16925.7,17949.6,19257.4,20635.7,22059.2,23113.0,24305.1,24461.5,25960.6,26959.6,28256.2,29077.0,30077.6,31107.4,32326.4,33741.1,35334.2,36488.0,36651.8,41173.7,44579.0
46000,South Dakota,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,
46000,South Dakota,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),53966,51592,51386,55027,52730,52096,53856,56578,56333,56740,55499,57344,62351,66784,66857
46000,South Dakota,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),40107,39602,39550,40415,39711,39981,40846,42688,43732,44429,43350,43481,43171,46797,47986
46000,South Dakota,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
46000,South Dakota,10,"  Per capita personal income 6",24265,25251,26727,27563,27497,29883,31871,33534,34983,38330,40891,39435,41274,44530,44992,44983,46727,48302,48279,49404,51575,54426,59465,65421,68176
46000,South Dakota,11,"  Per capita disposable personal income 7",22009,22780,24167,24934,25237,27819,29673,31002,32046,35074,37495,36885,38533,41184,41364,41102,42538,43893,43853,45200,47527,50221,54800,59734,61641
46000,South Dakota,12,"  Per capita personal consumption expenditures (PCE) 8",18231,19344,20478,21386,22270,23503,24997,26610,28171,29197,30415,30309,31811,32751,33929,34566,35484,36505,37560,38776,40368,41346,41284,45944,48997
46000,South Dakota,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,
46000,South Dakota,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),85.044,86.070,88.863,87.321,90.380,90.265,89.448,87.890,87.387,87.275,91.253,91.862,91.394,90.070,87.991
46000,South Dakota,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),75.833,76.534,80.433,81.037,85.440,86.456,86.873,85.516,85.887,87.275,93.121,95.089,95.630,98.178,102.107
46000,South Dakota,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,
46000,South Dakota,15,"  Total employment (number of jobs)",490715,501684,512377,511664,509549,509653,518411,527756,538721,551970,561052,556495,558161,566491,574997,581234,589348,592644,597263,601254,610179,610325,606246,625510,647960
47000,Tennessee,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
47000,Tennessee,1,"  Real GDP (millions of chained 2017 dollars) 1",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),355417.5,362363.7,370088.3,366555.2,396576.2,412101.3
47000,Tennessee,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),267391.7,270265.1,272917.9,280614.2,286578.0,286206.9,293297.5,307763.2,311535.3,322332.7,346277.2,355755.6,380538.5,402903.9,386369.9
47000,Tennessee,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),222138.7,222434.0,223274.8,226222.5,227280.7,229991.0,236514.2,243409.8,248302.0,257850.1,273540.4,276033.2,275903.0,301599.3,306353.8
47000,Tennessee,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,
47000,Tennessee,4,"  Gross domestic product (GDP)",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),355417.5,369713.2,385819.5,390172.6,438180.0,485657.5
47000,Tennessee,5,"  Personal income",139760.3,145231.9,153990.1,158125.3,162879.4,169929.5,179892.9,188177.6,200188.9,209746.8,218372.5,217094.7,227613.0,241431.7,252592.3,254464.6,263856.0,277356.1,286532.3,299307.7,316176.5,335496.9,359633.6,396986.1,411035.1
47000,Tennessee,6,"  Disposable personal income",125503.4,130429.3,138596.1,142199.1,149226.9,156883.6,166576.5,173077.8,182645.9,190829.2,200053.4,203315.5,212656.9,223730.9,234138.8,234048.4,241982.8,253158.6,260756.7,273678.9,290812.0,308574.5,331362.0,362441.2,370352.5
47000,Tennessee,7,"  Personal consumption expenditures",110838.2,118130.0,126062.1,129837.3,134468.3,140450.8,149040.8,158759.9,168002.1,177300.9,181564.3,178900.4,186470.4,194909.6,200595.3,204743.2,213045.3,219728.3,228864.4,239992.1,250276.2,260801.1,261449.0,297834.4,326338.0
47000,Tennessee,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,
47000,Tennessee,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),42800,42858,42936,43816,44341,43980,44719,46540,46690,47828,50874,51841,54946,57819,54794
47000,Tennessee,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),35557,35273,35126,35323,35166,35342,36061,36808,37214,38260,40188,40224,39838,43281,43446
47000,Tennessee,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
47000,Tennessee,10,"  Per capita personal income 6",25091,25756,26998,27496,28102,29059,30435,31410,32878,33963,34954,34427,35809,37698,39082,39102,40230,41942,42943,44411,46452,48889,51928,56970,58292
47000,Tennessee,11,"  Per capita disposable personal income 7",22532,23131,24299,24727,25747,26828,28182,28889,29997,30900,32022,32241,33456,34934,36227,35965,36895,38283,39080,40609,42725,44966,47846,52012,52522
47000,Tennessee,12,"  Per capita personal consumption expenditures (PCE) 8",19899,20950,22102,22577,23201,24018,25215,26499,27592,28709,29062,28370,29336,30434,31037,31462,32483,33227,34300,35610,36770,38004,37751,42741,46280
47000,Tennessee,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,
47000,Tennessee,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),91.662,90.449,92.269,92.839,93.362,92.944,92.747,92.777,93.781,93.074,89.660,91.275,90.564,90.597,91.797
47000,Tennessee,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),81.735,80.429,83.516,86.158,88.259,89.022,90.077,90.271,92.172,93.074,91.495,94.482,94.761,98.752,106.523
47000,Tennessee,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,
47000,Tennessee,15,"  Total employment (number of jobs)",3339584,3397301,3459310,3421028,3408736,3433444,3507915,3572054,3643561,3702458,3677116,3523871,3515815,3589026,3635172,3689682,3772755,3859498,3951859,4033011,4120203,4169016,4121045,4301472,4506394
48000,Texas,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
48000,Texas,1,"  Real GDP (millions of chained 2017 dollars) 1",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1667313.0,1746543.3,1802912.8,1772185.6,1873473.4,1924007.5
48000,Texas,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1120909.7,1075852.1,1113308.5,1196635.6,1239768.8,1251439.6,1318145.1,1342796.0,1327627.4,1408033.3,1470536.8,1510731.8,1562645.1,1672001.0,1663095.2
48000,Texas,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),848953.3,853980.0,873538.6,909178.8,928499.3,951950.1,991562.9,1033220.0,1061560.8,1102131.7,1127626.2,1147173.7,1137633.6,1252565.6,1302565.9
48000,Texas,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,
48000,Texas,4,"  Gross domestic product (GDP)",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1667313.0,1808026.9,1860108.3,1798596.1,2087490.9,2402137.2
48000,Texas,5,"  Personal income",514882.6,543797.6,591738.3,631080.2,639443.1,664814.9,696381.3,754775.9,827439.7,878902.4,968499.3,923470.7,982052.8,1074858.0,1142887.5,1173747.4,1257639.6,1281170.1,1276330.6,1367826.0,1463789.8,1536597.0,1611228.3,1789719.4,1879419.6
48000,Texas,6,"  Disposable personal income",455832.1,481679.7,521390.5,559657.2,580684.5,609547.1,640276.9,685452.2,746384.0,790296.2,865085.6,853417.3,904297.0,977508.0,1039910.4,1058273.2,1130364.6,1150103.6,1154954.4,1229845.2,1332400.2,1393839.4,1470385.4,1617640.5,1673654.8
48000,Texas,7,"  Personal consumption expenditures",403961.3,434253.6,471789.1,498380.3,516406.1,541303.2,575309.8,619901.3,661402.9,702394.8,734122.6,733954.6,771625.4,817807.6,857088.0,893984.9,947259.9,987452.9,1022736.1,1073168.0,1124761.1,1168996.3,1176164.4,1343753.1,1473924.0
48000,Texas,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,
48000,Texas,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),46111,43378,44111,46689,47581,47335,48987,49009,47705,49944,51578,52351,53456,56565,55382
48000,Texas,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),34923,34432,34611,35473,35635,36007,36850,37710,38144,39093,39551,39753,38917,42375,43376
48000,Texas,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
48000,Texas,10,"  Per capita personal income 6",25543,26452,28253,29601,29481,30176,31097,33136,35422,36879,39841,37234,38910,41937,43863,44396,46739,46760,45862,48518,51341,53247,55118,60548,62586
48000,Texas,11,"  Per capita disposable personal income 7",22613,23430,24894,26251,26772,27668,28591,30093,31952,33161,35587,34410,35830,38139,39911,40028,42009,41976,41500,43624,46733,48300,50300,54726,55734
48000,Texas,12,"  Per capita personal consumption expenditures (PCE) 8",20040,21123,22526,23377,23808,24570,25690,27215,28314,29473,30200,29593,30573,31908,32894,33814,35204,36040,36749,38066,39450,40509,40235,45460,49082
48000,Texas,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,
48000,Texas,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),96.977,96.653,97.591,96.925,97.646,98.048,98.364,98.223,98.024,97.372,97.745,98.444,98.807,98.421,97.512
48000,Texas,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),86.474,85.945,88.333,89.950,92.309,93.911,95.532,95.570,96.343,97.372,99.746,101.902,103.387,107.280,113.155
48000,Texas,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,
48000,Texas,15,"  Total employment (number of jobs)",11541749,11761409,12138771,12284685,12291965,12374943,12588075,13003916,13493483,14008293,14365985,14202860,14262584,14681517,15095946,15532152,16001898,16414554,16683280,17104407,17608884,17901639,17700743,18559325,19631436
49000,Utah,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
49000,Utah,1,"  Real GDP (millions of chained 2017 dollars) 1",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),172075.0,182106.0,192698.7,194753.7,209975.2,213898.3
49000,Utah,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),104127.9,97472.5,101138.6,103644.8,108592.8,111380.8,116910.4,126146.1,132904.4,136627.2,147988.6,154949.1,170963.0,185146.0,183600.3
49000,Utah,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),85637.5,81938.8,84859.2,84501.6,87428.8,90610.5,95301.5,99963.5,106008.5,109011.3,117829.2,121189.1,125948.7,142009.4,148610.5
49000,Utah,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,
49000,Utah,4,"  Gross domestic product (GDP)",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),172075.0,186805.7,201285.4,205666.3,232125.1,256369.9
49000,Utah,5,"  Personal income",48098.5,50670.0,54230.6,56788.7,58508.6,60770.4,64795.0,70661.8,78561.1,85528.5,89967.8,86594.7,88940.5,95881.7,101928.1,105028.0,111056.4,119661.5,126540.6,134546.7,144645.5,155673.6,169940.2,190468.3,201011.8
49000,Utah,6,"  Disposable personal income",42065.8,44242.9,47332.2,49879.1,52482.5,54928.8,58669.2,62993.2,69533.0,75379.5,80262.0,78860.2,81116.7,86697.8,91803.6,93752.1,98969.1,106142.6,111885.9,119407.3,128505.3,137667.4,149892.2,165584.7,172439.4
49000,Utah,7,"  Personal consumption expenditures",39544.4,41809.6,44950.1,47012.1,49337.7,51981.1,56192.3,60790.0,65987.7,71323.5,74052.5,72886.9,74728.6,78282.8,82173.0,85550.9,90645.5,94983.6,101149.4,107602.9,115404.2,121983.4,125532.7,146418.5,162917.0
49000,Utah,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,
49000,Utah,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),39101,35790,36432,36776,37963,38301,39622,42061,43390,43710,46524,47932,52063,55448,54307
49000,Utah,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),32158,30087,30568,29984,30564,31158,32298,33331,34609,34875,37043,37488,38355,42529,43957
49000,Utah,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
49000,Utah,10,"  Per capita personal income 6",22207,22995,24162,24867,25167,25749,26980,28751,31107,32924,33784,31796,32038,34022,35633,36116,37638,39899,41312,43044,45473,48156,51751,57042,59457
49000,Utah,11,"  Per capita disposable personal income 7",19421,20079,21088,21841,22575,23274,24429,25631,27532,29017,30139,28956,29220,30763,32094,32239,33541,35392,36528,38201,40399,42586,45646,49589,51005
49000,Utah,12,"  Per capita personal consumption expenditures (PCE) 8",18257,18974,20027,20586,21222,22025,23398,24734,26129,27456,27808,26763,26919,27777,28727,29418,30720,31671,33023,34424,36280,37734,38228,43850,48189
49000,Utah,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,
49000,Utah,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),96.975,100.036,97.291,99.824,99.423,98.575,97.934,97.656,97.082,98.708,95.977,97.239,95.255,94.591,94.471
49000,Utah,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),86.472,88.953,88.062,92.641,93.988,94.416,95.114,95.018,95.416,98.708,97.942,100.655,99.670,103.105,109.627
49000,Utah,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,
49000,Utah,15,"  Total employment (number of jobs)",1309652,1338175,1380538,1391757,1395308,1405773,1453389,1517550,1592713,1676369,1688135,1633986,1620793,1664413,1706044,1753374,1803933,1865934,1933131,1995267,2069738,2103035,2135748,2250031,2367996
50000,Vermont,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
50000,Vermont,1,"  Real GDP (millions of chained 2017 dollars) 1",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),32589.2,32827.8,33207.6,32307.1,33860.8,34609.4
50000,Vermont,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),28313.3,27918.5,28864.0,29949.5,29952.8,29818.6,31246.1,31450.1,32220.9,31908.2,32442.0,33849.7,34974.7,36927.5,34815.8
50000,Vermont,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),25655.0,25531.5,26481.9,27241.9,27185.7,27258.8,28463.1,28211.0,28743.9,28574.3,29596.9,30007.0,28376.8,30816.1,30745.8
50000,Vermont,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,
50000,Vermont,4,"  Gross domestic product (GDP)",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),32589.2,33482.6,34628.1,34470.8,37593.5,40830.8
50000,Vermont,5,"  Personal income",15458.6,16326.2,17680.2,18797.4,19198.1,19945.8,21049.1,21477.4,22803.5,24063.0,25449.4,25216.4,25988.7,27547.8,28291.9,28666.0,29724.5,30598.0,31073.3,31960.2,33117.1,34824.1,37273.8,39603.5,40790.3
50000,Vermont,6,"  Disposable personal income",13576.6,14318.4,15439.1,16532.0,17182.1,18088.2,19127.1,19286.0,20354.4,21368.7,22740.5,23143.6,23828.5,24950.8,25699.9,25784.6,26684.2,27383.0,27754.9,28590.0,29770.8,31150.9,33504.1,34985.7,35537.9
50000,Vermont,7,"  Personal consumption expenditures",13526.0,14474.9,15570.5,16489.8,17271.9,18282.3,19403.9,20536.5,21455.0,22332.4,23078.8,23089.7,23877.2,25092.6,25712.6,26238.4,27111.7,27492.6,27779.6,28687.9,30274.9,30928.4,30323.7,33123.2,36069.1
50000,Vermont,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,
50000,Vermont,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),45363,44683,46082,47570,47494,47120,49298,49460,50635,49930,50638,52739,54402,57077,53806
50000,Vermont,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),41104,40862,42279,43270,43107,43075,44907,44366,45171,44713,46197,46752,44139,47631,47516
50000,Vermont,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
50000,Vermont,10,"  Per capita personal income 6",25747,27000,29002,30704,31194,32282,33955,34573,36609,38595,40774,40358,41492,43756,44861,45298,46897,48120,48831,50011,51692,54257,57978,61214,63039
50000,Vermont,11,"  Per capita disposable personal income 7",22612,23679,25326,27003,27918,29276,30854,31046,32677,34273,36434,37041,38043,39631,40751,40745,42100,43064,43616,44738,46469,48534,52115,54076,54922
50000,Vermont,12,"  Per capita personal consumption expenditures (PCE) 8",22528,23938,25541,26934,28064,29590,31301,33059,34444,35819,36976,36954,38121,39856,40771,41462,42775,43236,43655,44891,47255,48187,47168,51197,55743
50000,Vermont,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,
50000,Vermont,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),100.885,101.704,99.614,99.253,100.050,100.497,98.076,100.159,98.332,100.398,100.239,99.572,102.128,98.611,101.096
50000,Vermont,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),89.959,90.436,90.164,92.110,94.581,96.257,95.252,97.454,96.645,100.398,102.291,103.071,106.861,107.487,117.314
50000,Vermont,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,
50000,Vermont,15,"  Total employment (number of jobs)",381006,389726,400963,403836,405648,406047,413086,417100,421001,425046,424280,414213,413335,416949,421870,424997,429010,432560,433791,435861,437661,433442,409316,421226,436306
51000,Virginia,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
51000,Virginia,1,"  Real GDP (millions of chained 2017 dollars) 1",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),515167.2,527767.5,541070.2,533828.3,562888.0,576964.3
51000,Virginia,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),386846.7,384428.5,389491.6,402526.5,415618.4,402518.1,413271.3,430399.8,441055.9,457656.4,461792.7,485163.6,503603.4,519934.8,506086.2
51000,Virginia,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),302674.6,303184.4,306709.1,310657.7,316656.2,316407.4,321863.1,327866.6,335678.6,345020.5,350102.5,362305.1,350600.6,372586.3,381395.2
51000,Virginia,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,
51000,Virginia,4,"  Gross domestic product (GDP)",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),515167.2,537158.3,561989.6,565063.1,613920.3,663105.5
51000,Virginia,5,"  Personal income",199883.6,214025.7,231869.8,244314.3,251357.7,266325.2,284687.3,303288.9,323553.8,341200.3,355506.4,349465.4,364677.9,385635.1,402072.1,398579.8,414710.1,433088.2,444691.4,462372.2,479766.6,501811.6,530920.4,578639.7,599042.0
51000,Virginia,6,"  Disposable personal income",171344.9,181994.8,197255.6,208358.4,220058.7,235447.9,252323.5,265957.4,282404.7,297091.9,309947.3,312814.4,325496.5,340027.0,356231.8,348961.5,362726.7,376673.5,386860.4,402867.4,419465.7,436536.8,465149.1,499639.6,508670.2
51000,Virginia,7,"  Personal consumption expenditures",150505.0,162716.4,176024.5,184913.4,194876.7,207100.9,223429.3,240687.1,255282.2,268547.9,278381.6,275960.2,287569.7,298041.6,306745.6,313709.5,323397.4,330467.2,339172.4,349392.3,364477.2,375438.0,370614.4,415582.1,452039.8
51000,Virginia,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,
51000,Virginia,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),49384,48503,48535,49648,50704,48674,49591,51300,52229,53826,54030,56432,58311,60057,58281
51000,Virginia,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),38639,38252,38219,38317,38631,38261,38622,39079,39750,40578,40962,42142,40595,43037,43921
51000,Virginia,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
51000,Virginia,10,"  Per capita personal income 6",28965,30574,32631,33940,34495,36151,38082,40027,42164,44020,45383,44091,45443,47564,49052,48198,49764,51620,52659,54380,56133,58368,61474,66838,68985
51000,Virginia,11,"  Per capita disposable personal income 7",24829,25999,27760,28945,30199,31960,33753,35100,36802,38329,39567,39467,40560,41939,43459,42198,43526,44896,45811,47382,49077,50776,53859,57713,58578
